pulau_kota,kategori,nama_perumahan,latitude,longitude,link_gmaps
Makassar,Subsidi,Grand andana land,-5.1361545,119.4638367,https://www.google.com/maps/place/Grand+andana+land/data=!4m7!3m6!1s0x2dbefde282918839:0x9d349f2797501a67!8m2!3d-5.1361545!4d119.4638367!16s%2Fg%2F11jr38dh3s!19sChIJOYiRguL9vi0RZxpQlyefNJ0?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Pesona bandara perumahan subsidi,-5.0962512,119.5802922,https://www.google.com/maps/place/Pesona+bandara+perumahan+subsidi/data=!4m7!3m6!1s0x2dbefb32dd2e4e49:0xe02ded5b436dd976!8m2!3d-5.0962512!4d119.5802922!16s%2Fg%2F11h5pdcy8t!19sChIJSU4u3TL7vi0RdtltQ1vtLeA?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Panaikang Residence,-5.1393359,119.4605761,https://www.google.com/maps/place/Panaikang+Residence/data=!4m7!3m6!1s0x2dbefd2b171f2eb7:0x2bdb7813bd172454!8m2!3d-5.1393359!4d119.4605761!16s%2Fg%2F11bx5p8h2p!19sChIJty4fFyv9vi0RVCQXvRN42ys?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Rumah dijual di makassar,-5.137314,119.410073,https://www.google.com/maps/place/Rumah+dijual+di+makassar/data=!4m7!3m6!1s0x2dbf03d759ece599:0xa3f4fa3d91a0239d!8m2!3d-5.137314!4d119.410073!16s%2Fg%2F11fk1lmgcn!19sChIJmeXsWdcDvy0RnSOgkT369KM?authuser=0&hl=id&rclk=1
Makassar,Subsidi,VIRGINIA PARK MAKASSAR,-5.0707013,119.5211079,https://www.google.com/maps/place/VIRGINIA+PARK+MAKASSAR/data=!4m7!3m6!1s0x2dbefb1b0c2c50f5:0x389ab07f30dfaf00!8m2!3d-5.0707013!4d119.5211079!16s%2Fg%2F11kc3jxtpm!19sChIJ9VAsDBv7vi0RAK_fMH-wmjg?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Bataria Land,-5.2003057,119.4092568,https://www.google.com/maps/place/Bataria+Land/data=!4m7!3m6!1s0x2dbf1dc0678a9b75:0x6d8d22eca6949544!8m2!3d-5.2003057!4d119.4092568!16s%2Fg%2F11pbdx27bs!19sChIJdZuKZ8Advy0RRJWUpuwijW0?authuser=0&hl=id&rclk=1
Makassar,Subsidi,PT. TIGA MAHA REWA,-5.1812416,119.4636665,https://www.google.com/maps/place/PT.+TIGA+MAHA+REWA/data=!4m7!3m6!1s0x2dbefd862616091d:0xb787d9e0caad2d02!8m2!3d-5.1812416!4d119.4636665!16s%2Fg%2F11t0rxc_jy!19sChIJHQkWJob9vi0RAi2tyuDZh7c?authuser=0&hl=id&rclk=1
Makassar,Subsidi,PERUMAHAN SUBSIDI FAKUTAS TEHNIK PT.GEMALA ARTHA GRAHA,-5.236618,119.4965614,https://www.google.com/maps/place/PERUMAHAN+SUBSIDI+FAKUTAS+TEHNIK+PT.GEMALA+ARTHA+GRAHA/data=!4m7!3m6!1s0x2dbee14aab8e5941:0xa56f05a0ea16b0ea!8m2!3d-5.236618!4d119.4965614!16s%2Fg%2F11fnxrdwpw!19sChIJQVmOq0rhvi0R6rAW6qAFb6U?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perumahan Syariah Bumi Manuruki Indah,-5.1221142,119.5317884,https://www.google.com/maps/place/Perumahan+Syariah+Bumi+Manuruki+Indah/data=!4m7!3m6!1s0x2dbefbeb19006f23:0xea561753c5a1ac84!8m2!3d-5.1221142!4d119.5317884!16s%2Fg%2F11g0gxq1tc!19sChIJI28AGev7vi0RhKyhxVMXVuo?authuser=0&hl=id&rclk=1
Makassar,Subsidi,THE BANDARA RESIDEN SUBSIDI DAN CLASTER,-5.054118,119.582452,https://www.google.com/maps/place/THE+BANDARA+RESIDEN+SUBSIDI+DAN+CLASTER/data=!4m7!3m6!1s0x2dbef90bd7a844c7:0x9270cab3bd8838bb!8m2!3d-5.054118!4d119.582452!16s%2Fg%2F11trg7ls68!19sChIJx0So1wv5vi0RuziIvbPKcJI?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perumahan Griya Putri Tattakang Permai,-5.242249,119.4826069,https://www.google.com/maps/place/Perumahan+Griya+Putri+Tattakang+Permai/data=!4m7!3m6!1s0x2dbee154d1088e69:0x4320cbd3a3a89a9!8m2!3d-5.242249!4d119.4826069!16s%2Fg%2F11j4mn9jzw!19sChIJaY4I0VThvi0RqYk6Or0MMgQ?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perumahan Bumi Salam Sejahtera (BSS),-5.1463266,119.5540699,https://www.google.com/maps/place/Perumahan+Bumi+Salam+Sejahtera+%28BSS%29/data=!4m7!3m6!1s0x2dbee4d9cad892af:0x6507f11b6534fe6e!8m2!3d-5.1463266!4d119.5540699!16s%2Fg%2F11bw3dkmmb!19sChIJr5LYytnkvi0Rbv40ZRvxB2U?authuser=0&hl=id&rclk=1
Makassar,Subsidi,GRIYA KENARI PATTALLASSANG D5,-5.2258468,119.5542318,https://www.google.com/maps/place/GRIYA+KENARI+PATTALLASSANG+D5/data=!4m7!3m6!1s0x2dbee74a354f95a7:0x62715d725120f115!8m2!3d-5.2258468!4d119.5542318!16s%2Fg%2F11t0r7mn6_!19sChIJp5VPNUrnvi0RFfEgUXJdcWI?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Barombong Permai,-5.2113062,119.3935415,https://www.google.com/maps/place/Barombong+Permai/data=!4m7!3m6!1s0x2dbf1ddd901477db:0xcbfc991a74d2d6fd!8m2!3d-5.2113062!4d119.3935415!16s%2Fg%2F11f3bd0sjp!19sChIJ23cUkN0dvy0R_dbSdBqZ_Ms?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perumahan Buka Mata Residence,-5.131057,119.525725,https://www.google.com/maps/place/Perumahan+Buka+Mata+Residence/data=!4m7!3m6!1s0x2dbefb4ef3dd80f5:0x155b49c3d82ed6ef!8m2!3d-5.131057!4d119.525725!16s%2Fg%2F11ddwhxtyx!19sChIJ9YDd8077vi0R79Yu2MNJWxU?authuser=0&hl=id&rclk=1
Makassar,Subsidi,GREEN CITRA GALESONG (RUMAH SUBSIDI),-5.2611987,119.3934931,https://www.google.com/maps/place/GREEN+CITRA+GALESONG+%28RUMAH+SUBSIDI%29/data=!4m7!3m6!1s0x2dbf1f088d4a1b35:0x73ae30b493236b25!8m2!3d-5.2611987!4d119.3934931!16s%2Fg%2F11h4c9fv_t!19sChIJNRtKjQgfvy0RJWsjk7QwrnM?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perumahan Bakung Garden,-5.2114336,119.4868678,https://www.google.com/maps/place/Perumahan+Bakung+Garden/data=!4m7!3m6!1s0x2dbee3810eb65773:0x9f11040261063822!8m2!3d-5.2114336!4d119.4868678!16s%2Fg%2F11vytq716t!19sChIJc1e2DoHjvi0RIjgGYQIEEZ8?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Griya Nuansa Indah,-5.1355727,119.5368946,https://www.google.com/maps/place/Griya+Nuansa+Indah/data=!4m7!3m6!1s0x2dbefb004a5ca363:0xb75a886f0727c088!8m2!3d-5.1355727!4d119.5368946!16s%2Fg%2F11vwycg0n4!19sChIJY6NcSgD7vi0RiMAnB2-IWrc?authuser=0&hl=id&rclk=1
Makassar,Subsidi,GRIYA HARTACU PATTALLASSANG,-5.2168245,119.5509418,https://www.google.com/maps/place/GRIYA+HARTACU+PATTALLASSANG/data=!4m7!3m6!1s0x2dbee5319d162d63:0xaa6e726622275290!8m2!3d-5.2168245!4d119.5509418!16s%2Fg%2F11fk8c_46t!19sChIJYy0WnTHlvi0RkFInImZybqo?authuser=0&hl=id&rclk=1
Makassar,Subsidi,PERUMAHAN LEGEND HARTACU TANRALILI,-5.0931379,119.6069669,https://www.google.com/maps/place/PERUMAHAN+LEGEND+HARTACU+TANRALILI/data=!4m7!3m6!1s0x2dbef18f0308397d:0xa9f99fdca384cb81!8m2!3d-5.0931379!4d119.6069669!16s%2Fg%2F11sg_4sksb!19sChIJfTkIA4_xvi0RgcuEo9yf-ak?authuser=0&hl=id&rclk=1
Makassar,Subsidi,"RACHITA ESTATE, MONCONGLOE - MAKASSAR",-5.1590764,119.5305587,"https://www.google.com/maps/place/RACHITA+ESTATE,+MONCONGLOE+-+MAKASSAR/data=!4m7!3m6!1s0x2dbee55d0178b1f9:0x60b581233d91771!8m2!3d-5.1590764!4d119.5305587!16s%2Fg%2F11k541dltv!19sChIJ-bF4AV3lvi0RcRfZMxJYCwY?authuser=0&hl=id&rclk=1"
Makassar,Subsidi,Griya Bumi Pallangga,-5.249952,119.4840317,https://www.google.com/maps/place/Griya+Bumi+Pallangga/data=!4m7!3m6!1s0x2dbee15f8a1c0fdb:0xfb4aa5abcf10d269!8m2!3d-5.249952!4d119.4840317!16s%2Fg%2F11gzs40ply!19sChIJ2w8cil_hvi0RadIQz6ulSvs?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perumnas sudiang,-5.0674867,119.5248721,https://www.google.com/maps/place/Perumnas+sudiang/data=!4m7!3m6!1s0x2dbefbd108a9f103:0x26ea68bbca85b255!8m2!3d-5.0674867!4d119.5248721!16s%2Fg%2F11tc9x54x0!19sChIJA_GpCNH7vi0RVbKFyrto6iY?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perum.Griya Aqila Biring Je'ne,-5.1359507,119.5290921,https://www.google.com/maps/place/Perum.Griya+Aqila+Biring+Je%27ne/data=!4m7!3m6!1s0x2dbefb347e4f7c4b:0x4fd740cde390cf02!8m2!3d-5.1359507!4d119.5290921!16s%2Fg%2F11k8_dmcg4!19sChIJS3xPfjT7vi0RAs-Q481A108?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perumahan Bumi Borongloe Permai,-5.2321538,119.4863455,https://www.google.com/maps/place/Perumahan+Bumi+Borongloe+Permai/data=!4m7!3m6!1s0x2dbee1834f0e3ac3:0x293093997dfe572e!8m2!3d-5.2321538!4d119.4863455!16s%2Fg%2F11rbsgk71j!19sChIJwzoOT4Phvi0RLlf-fZmTMCk?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perumahan Antang Sari,-5.1706685,119.4928994,https://www.google.com/maps/place/Perumahan+Antang+Sari/data=!4m7!3m6!1s0x2dbee31c980190fb:0x26e0518d464d16ee!8m2!3d-5.1706685!4d119.4928994!16s%2Fg%2F11frq2glj2!19sChIJ-5ABmBzjvi0R7hZNRo1R4CY?authuser=0&hl=id&rclk=1
Makassar,Subsidi,"OKTAGON NO.90, PERUMAHAN SUBSIDI FAKULTAS TEKNIK",-5.2412865,119.4997844,"https://www.google.com/maps/place/OKTAGON+NO.90,+PERUMAHAN+SUBSIDI+FAKULTAS+TEKNIK/data=!4m7!3m6!1s0x2dbee1be8a5e6ea5:0xa7777130c654e091!8m2!3d-5.2412865!4d119.4997844!16s%2Fg%2F11kc8x_828!19sChIJpW5eir7hvi0RkeBUxjBxd6c?authuser=0&hl=id&rclk=1"
Makassar,Subsidi,Hello Rumah Subsidi Makassar,-5.1541278,119.4404493,https://www.google.com/maps/place/Hello+Rumah+Subsidi+Makassar/data=!4m7!3m6!1s0x2dbee372c576a443:0x2d3f913631f23255!8m2!3d-5.1541278!4d119.4404493!16s%2Fg%2F11y24mt6nx!19sChIJQ6R2xXLjvi0RVTLyMTaRPy0?authuser=0&hl=id&rclk=1
Makassar,Subsidi,Perumahan Griya Alananda,-5.2102082,119.5485589,https://www.google.com/maps/place/Perumahan+Griya+Alananda/data=!4m7!3m6!1s0x2dbee7fc378d293d:0x7313b896554cd335!8m2!3d-5.2102082!4d119.5485589!16s%2Fg%2F11j5356bq1!19sChIJPSmNN_znvi0RNdNMVZa4E3M?authuser=0&hl=id&rclk=1
Makassar,Elite,CitraLand Tallasa City Makassar,-5.1141208,119.4854461,https://www.google.com/maps/place/CitraLand+Tallasa+City+Makassar/data=!4m7!3m6!1s0x2dbefd2d34d3212b:0x965226e77f3375e5!8m2!3d-5.1141208!4d119.4854461!16s%2Fg%2F11c7s76wbw!19sChIJKyHTNC39vi0R5XUzf-cmUpY?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan The Mutiara,-5.1398849,119.4405327,https://www.google.com/maps/place/Perumahan+The+Mutiara/data=!4m7!3m6!1s0x2dbefd4a7f72286b:0x656fcddb4a4f78c4!8m2!3d-5.1398849!4d119.4405327!16s%2Fg%2F11c1qrxl76!19sChIJayhyf0r9vi0RxHhPStvNb2U?authuser=0&hl=id&rclk=1
Makassar,Elite,Summarecon Mutiara Makassar,-5.0702654,119.493578,https://www.google.com/maps/place/Summarecon+Mutiara+Makassar/data=!4m7!3m6!1s0x2dbefd7c590fa689:0xe53e099a23240d38!8m2!3d-5.0702654!4d119.493578!16s%2Fg%2F11ngj50x39!19sChIJiaYPWXz9vi0ROA0kI5oJPuU?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Primewood Mansion,-5.1590075,119.4387565,https://www.google.com/maps/place/Perumahan+Primewood+Mansion/data=!4m7!3m6!1s0x2dbee2bfc9e521af:0x519f1917cf29226c!8m2!3d-5.1590075!4d119.4387565!16s%2Fg%2F11b772t6mb!19sChIJryHlyb_ivi0RbCIpzxcZn1E?authuser=0&hl=id&rclk=1
Makassar,Elite,Laqava Luxury,-5.1680459,119.4751483,https://www.google.com/maps/place/Laqava+Luxury/data=!4m7!3m6!1s0x2dbee3003ac71ba7:0xc290d36f89bf3bae!8m2!3d-5.1680459!4d119.4751483!16s%2Fg%2F11rcfdyh99!19sChIJpxvHOgDjvi0Rrju_iW_TkMI?authuser=0&hl=id&rclk=1
Makassar,Elite,"Green City, Sungai Saddang Makassar",-5.1483024,119.4294661,"https://www.google.com/maps/place/Green+City,+Sungai+Saddang+Makassar/data=!4m7!3m6!1s0x2dbee2ae2900c447:0x2a8dd0995e158cea!8m2!3d-5.1483024!4d119.4294661!16s%2Fg%2F11cn3pp55v!19sChIJR8QAKa7ivi0R6owVXpnQjSo?authuser=0&hl=id&rclk=1"
Makassar,Elite,Perumahan Green Mansion,-5.1405056,119.4283823,https://www.google.com/maps/place/Perumahan+Green+Mansion/data=!4m7!3m6!1s0x2dbefd528fe9d961:0x899b9494511d3491!8m2!3d-5.1405056!4d119.4283823!16s%2Fg%2F11c0pzv3xq!19sChIJYdnpj1L9vi0RkTQdUZSUm4k?authuser=0&hl=id&rclk=1
Makassar,Elite,9 Residence,-5.1781682,119.4439967,https://www.google.com/maps/place/9+Residence/data=!4m7!3m6!1s0x2dbee25f7bf01db3:0x56f04edf064f07bc!8m2!3d-5.1781682!4d119.4439967!16s%2Fg%2F11b772f6_f!19sChIJsx3we1_ivi0RvAdPBt9O8FY?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Araland Residence,-5.1280614,119.441453,https://www.google.com/maps/place/Perumahan+Araland+Residence/data=!4m7!3m6!1s0x2dbefd38a8a6f519:0x2a3978bc40ba9beb!8m2!3d-5.1280614!4d119.441453!16s%2Fg%2F11bxf002q4!19sChIJGfWmqDj9vi0R65u6QLx4OSo?authuser=0&hl=id&rclk=1
Makassar,Elite,Phinisi Nusantara Residence,-5.1617735,119.4334181,https://www.google.com/maps/place/Phinisi+Nusantara+Residence/data=!4m7!3m6!1s0x2dbee29636f417f7:0xd589ea2dbc438ed4!8m2!3d-5.1617735!4d119.4334181!16s%2Fg%2F11cjj1hjzc!19sChIJ9xf0Npbivi0R1I5DvC3qidU?authuser=0&hl=id&rclk=1
Makassar,Elite,The Elysium,-5.187009,119.3894377,https://www.google.com/maps/place/The+Elysium/data=!4m7!3m6!1s0x2dbf1da3863e7b01:0x364bc4cb7e765c37!8m2!3d-5.187009!4d119.3894377!16s%2Fg%2F11bxdznzhf!19sChIJAXs-hqMdvy0RN1x2fsvESzY?authuser=0&hl=id&rclk=1
Makassar,Elite,Mahogany Tanjung Bunga,-5.1810649,119.3897588,https://www.google.com/maps/place/Mahogany+Tanjung+Bunga/data=!4m7!3m6!1s0x2dbf1da0a667bb25:0xb416e46c75bde8f9!8m2!3d-5.1810649!4d119.3897588!16s%2Fg%2F11c2qml_0s!19sChIJJbtnpqAdvy0R-ei9dWzkFrQ?authuser=0&hl=id&rclk=1
Makassar,Elite,"Grand Orchard, Tanjung Bunga, Makassar",-5.1818632,119.3994328,"https://www.google.com/maps/place/Grand+Orchard,+Tanjung+Bunga,+Makassar/data=!4m7!3m6!1s0x2dbf1d9e6a97aa4f:0xbf8233fa311446b0!8m2!3d-5.1818632!4d119.3994328!16s%2Fg%2F11cjj8zdj7!19sChIJT6qXap4dvy0RsEYUMfozgr8?authuser=0&hl=id&rclk=1"
Makassar,Elite,Belmont Residence blok D 5,-5.1758819,119.4584146,https://www.google.com/maps/place/Belmont+Residence+blok+D+5/data=!4m7!3m6!1s0x2dbee2f8b87c2801:0x73617912457ea032!8m2!3d-5.1758819!4d119.4584146!16s%2Fg%2F11b77pws7k!19sChIJASh8uPjivi0RMqB-RRJ5YXM?authuser=0&hl=id&rclk=1
Makassar,Elite,Grand City Resort,-5.1654671,119.4208882,https://www.google.com/maps/place/Grand+City+Resort/data=!4m7!3m6!1s0x2dbee3a91542e459:0x59eb3044a23fcea5!8m2!3d-5.1654671!4d119.4208882!16s%2Fg%2F11f9y80_hc!19sChIJWeRCFanjvi0Rpc4_okQw61k?authuser=0&hl=id&rclk=1
Makassar,Elite,Komp. Perumahan Mutiara,-5.1380569,119.441756,https://www.google.com/maps/place/Komp.+Perumahan+Mutiara/data=!4m7!3m6!1s0x2dbefd358198d87f:0xe52ed74e759f22a2!8m2!3d-5.1380569!4d119.441756!16s%2Fg%2F11bzs2t2x3!19sChIJf9iYgTX9vi0RoiKfdU7XLuU?authuser=0&hl=id&rclk=1
Makassar,Elite,CitraLand Celebes,-5.1800711,119.4644346,https://www.google.com/maps/place/CitraLand+Celebes/data=!4m7!3m6!1s0x2dbee254cdbc8211:0x137ed4ef1b736f2b!8m2!3d-5.1800711!4d119.4644346!16s%2Fg%2F1pzq1k_c1!19sChIJEYK8zVTivi0RK29zG-_UfhM?authuser=0&hl=id&rclk=1
Makassar,Elite,Clariti Residence,-5.1879308,119.4477519,https://www.google.com/maps/place/Clariti+Residence/data=!4m7!3m6!1s0x2dbee37226a531c1:0x14a77cd745ac7f72!8m2!3d-5.1879308!4d119.4477519!16s%2Fg%2F11g0gmrh5p!19sChIJwTGlJnLjvi0Rcn-sRdd8pxQ?authuser=0&hl=id&rclk=1
Makassar,Elite,"The Blossom Residence, Tanjung Bunga",-5.1866902,119.3888549,"https://www.google.com/maps/place/The+Blossom+Residence,+Tanjung+Bunga/data=!4m7!3m6!1s0x2dbf1da4754f97b7:0xf44360b5d99f0706!8m2!3d-5.1866902!4d119.3888549!16s%2Fg%2F11by_g20xg!19sChIJt5dPdaQdvy0RBgef2bVgQ_Q?authuser=0&hl=id&rclk=1"
Makassar,Elite,Perumahan Grand Makassar City,-5.1448295,119.4850627,https://www.google.com/maps/place/Perumahan+Grand+Makassar+City/data=!4m7!3m6!1s0x2dbee336674a73b9:0x506f96a435af008d!8m2!3d-5.1448295!4d119.4850627!16s%2Fg%2F11gbk3_6_q!19sChIJuXNKZzbjvi0RjQCvNaSWb1A?authuser=0&hl=id&rclk=1
Makassar,Elite,Cendrawasih Mansion,-5.1816622,119.4102902,https://www.google.com/maps/place/Cendrawasih+Mansion/data=!4m7!3m6!1s0x2dbf1dc50a15b3f1:0x835079006603a9c3!8m2!3d-5.1816622!4d119.4102902!16s%2Fg%2F11j45j34tl!19sChIJ8bMVCsUdvy0Rw6kDZgB5UIM?authuser=0&hl=id&rclk=1
Makassar,Elite,Nidar Boutique Collection,-5.1531196,119.4449224,https://www.google.com/maps/place/Nidar+Boutique+Collection/data=!4m7!3m6!1s0x2dbee2c1136e2b65:0xe45058d0d13f842c!8m2!3d-5.1531196!4d119.4449224!16s%2Fg%2F11c0rpck29!19sChIJZStuE8Hivi0RLIQ_0dBYUOQ?authuser=0&hl=id&rclk=1
Makassar,Elite,Clariti Residence,-5.1879308,119.4477519,https://www.google.com/maps/place/Clariti+Residence/data=!4m7!3m6!1s0x2dbee37226a531c1:0x14a77cd745ac7f72!8m2!3d-5.1879308!4d119.4477519!16s%2Fg%2F11g0gmrh5p!19sChIJwTGlJnLjvi0Rcn-sRdd8pxQ?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Puri Mutiara,-5.1507419,119.4277323,https://www.google.com/maps/place/Perumahan+Puri+Mutiara/data=!4m7!3m6!1s0x2dbee2afdf5e46df:0x8a9aa7d86a7450b5!8m2!3d-5.1507419!4d119.4277323!16s%2Fg%2F11c601jt1d!19sChIJ30Ze36_ivi0RtVB0atinmoo?authuser=0&hl=id&rclk=1
Makassar,Elite,"Grand Orchard, Tanjung Bunga, Makassar",-5.1818632,119.3994328,"https://www.google.com/maps/place/Grand+Orchard,+Tanjung+Bunga,+Makassar/data=!4m7!3m6!1s0x2dbf1d9e6a97aa4f:0xbf8233fa311446b0!8m2!3d-5.1818632!4d119.3994328!16s%2Fg%2F11cjj8zdj7!19sChIJT6qXap4dvy0RsEYUMfozgr8?authuser=0&hl=id&rclk=1"
Makassar,Elite,Makassar Town House,-5.1629142,119.4435388,https://www.google.com/maps/place/Makassar+Town+House/data=!4m7!3m6!1s0x2dbee2eb712e710d:0x1f2cbbe29dd22b74!8m2!3d-5.1629142!4d119.4435388!16s%2Fg%2F11cn5p83xq!19sChIJDXEucevivi0RdCvSneK7LB8?authuser=0&hl=id&rclk=1
Makassar,Elite,CitraLand Celebes,-5.1800711,119.4644346,https://www.google.com/maps/place/CitraLand+Celebes/data=!4m7!3m6!1s0x2dbee254cdbc8211:0x137ed4ef1b736f2b!8m2!3d-5.1800711!4d119.4644346!16s%2Fg%2F1pzq1k_c1!19sChIJEYK8zVTivi0RK29zG-_UfhM?authuser=0&hl=id&rclk=1
Makassar,Elite,Kompleks CHRYSANT,-5.1560689,119.450397,https://www.google.com/maps/place/Kompleks+CHRYSANT/data=!4m7!3m6!1s0x2dbee2c32ef36539:0x32015c6a34da3534!8m2!3d-5.1560689!4d119.450397!16s%2Fg%2F11gcj8z224!19sChIJOWXzLsPivi0RNDXaNGpcATI?authuser=0&hl=id&rclk=1
Makassar,Elite,Bukit Vila Mas,-5.1538723,119.4555245,https://www.google.com/maps/place/Bukit+Vila+Mas/data=!4m7!3m6!1s0x2dbee2db7827f541:0x6ef26b134295491b!8m2!3d-5.1538723!4d119.4555245!16s%2Fg%2F11g6z3ls7t!19sChIJQfUneNvivi0RG0mVQhNr8m4?authuser=0&hl=id&rclk=1
Makassar,Elite,"Metropolitan Residence, Blok D no 9",-5.1684294,119.4273764,"https://www.google.com/maps/place/Metropolitan+Residence,+Blok+D+no+9/data=!4m7!3m6!1s0x2dbee3cdb31b6f79:0x2a0da20c774e308!8m2!3d-5.1684294!4d119.4273764!16s%2Fg%2F11jdy85lt7!19sChIJeW8bs83jvi0RCON0xyDaoAI?authuser=0&hl=id&rclk=1"
Makassar,Elite,Modern Estate GB. 7,-5.1862257,119.473151,https://www.google.com/maps/place/Modern+Estate+GB.+7/data=!4m7!3m6!1s0x2dbee3b02c6e477d:0x651d594c1d78abbf!8m2!3d-5.1862257!4d119.473151!16s%2Fg%2F11b772f560!19sChIJfUduLLDjvi0Rv6t4HUxZHWU?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Vila Mutiara Biru Utama,-5.0732887,119.4947291,https://www.google.com/maps/place/Perumahan+Vila+Mutiara+Biru+Utama/data=!4m7!3m6!1s0x2dbefc1a150f5151:0x671351a4496ab32a!8m2!3d-5.0732887!4d119.4947291!16s%2Fg%2F1q62bvy6d!19sChIJUVEPFRr8vi0RKrNqSaRRE2c?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Bukit Khatulistiwa 2,-5.0946824,119.5319088,https://www.google.com/maps/place/Perumahan+Bukit+Khatulistiwa+2/data=!4m7!3m6!1s0x2dbefb98fa23cbe7:0x945987438897be4a!8m2!3d-5.0946824!4d119.5319088!16s%2Fg%2F11bw5w62l6!19sChIJ58sj-pj7vi0RSr6XiEOHWZQ?authuser=0&hl=id&rclk=1
Makassar,Elite,Anging Mammiri,-5.1797359,119.4557016,https://www.google.com/maps/place/Anging+Mammiri/data=!4m7!3m6!1s0x2dbee2f8bf0304b3:0x6b4c7a28bcc5c86c!8m2!3d-5.1797359!4d119.4557016!16s%2Fg%2F11b773757j!19sChIJswQDv_jivi0RbMjFvCh6TGs?authuser=0&hl=id&rclk=1
Makassar,Elite,The Mutiara Lagoon,-5.115829,119.5073103,https://www.google.com/maps/place/The+Mutiara+Lagoon/data=!4m7!3m6!1s0x2dbefd9e8305abe7:0x7f0b138ad0126a2c!8m2!3d-5.115829!4d119.5073103!16s%2Fg%2F11t1ryp5yj!19sChIJ56sFg579vi0RLGoS0IoTC38?authuser=0&hl=id&rclk=1
Makassar,Elite,Premier Residence RKM Tanjung Bunga,-5.1635469,119.3998026,https://www.google.com/maps/place/Premier+Residence+RKM+Tanjung+Bunga/data=!4m7!3m6!1s0x2dbf1d41faa46167:0x9516caa36e70cdb7!8m2!3d-5.1635469!4d119.3998026!16s%2Fg%2F11cmcwpgw7!19sChIJZ2Gk-kEdvy0Rt81wbqPKFpU?authuser=0&hl=id&rclk=1
Makassar,Elite,Grand Sulawesi Antang,-5.1633472,119.4973952,https://www.google.com/maps/place/Grand+Sulawesi+Antang/data=!4m7!3m6!1s0x2dbee3158cd2937d:0x40200dd392048b54!8m2!3d-5.1633472!4d119.4973952!16s%2Fg%2F11mvx4zs3v!19sChIJfZPSjBXjvi0RVIsEktMNIEA?authuser=0&hl=id&rclk=1
Makassar,Elite,Bumi Sunu Permai,-5.1237013,119.4255063,https://www.google.com/maps/place/Bumi+Sunu+Permai/data=!4m7!3m6!1s0x2dbefd5d8a1f7bb5:0x61c622f9729015bd!8m2!3d-5.1237013!4d119.4255063!16s%2Fg%2F11b6gf6t3f!19sChIJtXsfil39vi0RvRWQcvkixmE?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Tallasa City Cluster Akasia,-5.0977384,119.4887082,https://www.google.com/maps/place/Perumahan+Tallasa+City+Cluster+Akasia/data=!4m7!3m6!1s0x2dbefc60e5be1107:0x9902df72e92f9a3c!8m2!3d-5.0977384!4d119.4887082!16s%2Fg%2F11gdkpkty5!19sChIJBxG-5WD8vi0RPJov6XLfApk?authuser=0&hl=id&rclk=1
Makassar,Elite,"""PURI DIVA ISTANBUL""",-5.1909457,119.4710458,https://www.google.com/maps/place/%22PURI+DIVA+ISTANBUL%22/data=!4m7!3m6!1s0x2dbee3b6ce4d8edf:0x7c1d0905b6c43a33!8m2!3d-5.1909457!4d119.4710458!16s%2Fg%2F11bxjm0zp_!19sChIJ345Nzrbjvi0RMzrEtgUJHXw?authuser=0&hl=id&rclk=1
Makassar,Elite,Megah Nusa Madani,-5.1239763,119.5360839,https://www.google.com/maps/place/Megah+Nusa+Madani/data=!4m7!3m6!1s0x2dbefb0b27964877:0x488ea9032735ccc7!8m2!3d-5.1239763!4d119.5360839!16s%2Fg%2F11f7122cnb!19sChIJd0iWJwv7vi0Rx8w1JwOpjkg?authuser=0&hl=id&rclk=1
Makassar,Elite,PERUMAHAN BUMI PESONA PELANGI,-5.1847992,119.4605093,https://www.google.com/maps/place/PERUMAHAN+BUMI+PESONA+PELANGI/data=!4m7!3m6!1s0x2dbee252545f4623:0xe5f56cd207324950!8m2!3d-5.1847992!4d119.4605093!16s%2Fg%2F11g8k0y3wz!19sChIJI0ZfVFLivi0RUEkyB9Js9eU?authuser=0&hl=id&rclk=1
